F_INFO_WINDCODE,PRICE_DATE,F_NAV_UNIT,F_NAV_ACCUMULATED,F_NAV_ADJUSTED,IS_EXDIVIDENDDATE,F_NAV_DISTRIBUTION
510050.SH,20240118,2.27300000,3.47460000,3.71747693,0,0.6620
510050.SH,20240119,2.27860000,3.48120000,3.72663569,0,0.6620
510050.SH,20240122,2.26530000,3.46550000,3.70488363,0,0.6620
510050.SH,20240123,2.26120000,3.46060000,3.69817811,0,0.6620
510050.SH,20240124,2.29570000,3.50140000,3.75460263,0,0.6620
510050.SH,20240125,2.34870000,3.56420000,3.84128379,0,0.6620
510050.SH,20240126,2.35020000,3.56600000,3.84373704,0,0.6620
510050.SH,20240129,2.34010000,3.55400000,3.82721855,0,0.6620
510050.SH,20240130,2.30610000,3.51380000,3.77161177,0,0.6620
510050.SH,20240131,2.28900000,3.49350000,3.74364483,0,0.6620
510050.SH,20240201,2.28280000,3.48620000,3.73350477,0,0.6620
510050.SH,20240202,2.26290000,3.46260000,3.70095844,0,0.6620
510050.SH,20240205,2.28950000,3.49410000,3.74446257,0,0.6620
510050.SH,20240206,2.35390000,3.57030000,3.84978836,0,0.6620
510050.SH,20240207,2.37950000,3.60070000,3.89165700,0,0.6620
510050.SH,20240208,2.38810000,3.61080000,3.90572224,0,0.6620
510050.SH,20240219,2.40680000,3.63300000,3.93630597,0,0.6620
510050.SH,20240220,2.40430000,3.63000000,3.93221724,0,0.6620
510050.SH,20240221,2.44640000,3.67990000,4.00107152,0,0.6620
510050.SH,20240222,2.46940000,3.70710000,4.03868787,0,0.6620
510050.SH,20240223,2.46970000,3.70740000,4.03917852,0,0.6620
510050.SH,20240226,2.42920000,3.65950000,3.97294103,0,0.6620
510050.SH,20240227,2.44070000,3.67310000,3.99174921,0,0.6620
510050.SH,20240228,2.42120000,3.65000000,3.95985708,0,0.6620
510050.SH,20240229,2.44880000,3.68270000,4.00499670,0,0.6620
510050.SH,20240301,2.45060000,3.68480000,4.00794059,0,0.6620
510050.SH,20240304,2.45420000,3.68910000,4.01382837,0,0.6620
510050.SH,20240305,2.48230000,3.72240000,4.05978574,0,0.6620
510050.SH,20240306,2.46990000,3.70770000,4.03950562,0,0.6620
510050.SH,20240307,2.46250000,3.69890000,4.02740297,0,0.6620
510050.SH,20240308,2.46170000,3.69800000,4.02609457,0,0.6620
510050.SH,20240311,2.47870000,3.71810000,4.05389796,0,0.6620
510050.SH,20240312,2.48620000,3.72700000,4.06616416,0,0.6620
510050.SH,20240313,2.46300000,3.69950000,4.02822071,0,0.6620
510050.SH,20240314,2.45910000,3.69490000,4.02184229,0,0.6620
510050.SH,20240315,2.46250000,3.69890000,4.02740297,0,0.6620
510050.SH,20240318,2.47350000,3.71190000,4.04539339,0,0.6620
510050.SH,20240319,2.45180000,3.68620000,4.00990318,0,0.6620
510050.SH,20240320,2.46160000,3.69780000,4.02593102,0,0.6620
510050.SH,20240321,2.46220000,3.69860000,4.02691232,0,0.6620
510050.SH,20240322,2.43790000,3.66980000,3.98716982,0,0.6620
510050.SH,20240325,2.43580000,3.66730000,3.98373529,0,0.6620
510050.SH,20240326,2.44840000,3.68220000,4.00434251,0,0.6620
510050.SH,20240327,2.43350000,3.66460000,3.97997365,0,0.6620
510050.SH,20240328,2.43650000,3.66810000,3.98488013,0,0.6620
510050.SH,20240329,2.44950000,3.68350000,4.00614155,0,0.6620
510050.SH,20240331,2.44940000,3.68340000,4.00597800,0,0.6620
510050.SH,20240401,2.47640000,3.71540000,4.05013633,0,0.6620
510050.SH,20240402,2.47050000,3.70840000,4.04048691,0,0.6620
510050.SH,20240403,2.46480000,3.70160000,4.03116460,0,0.6620
510050.SH,20240408,2.44830000,3.68210000,4.00417896,0,0.6620
510050.SH,20240409,2.43860000,3.67060000,3.98831467,0,0.6620
510050.SH,20240410,2.43060000,3.66110000,3.97523072,0,0.6620
510050.SH,20240411,2.42860000,3.65880000,3.97195973,0,0.6620
510050.SH,20240412,2.40750000,3.63380000,3.93745082,0,0.6620
510050.SH,20240415,2.45790000,3.69350000,4.01987969,0,0.6620
510050.SH,20240416,2.44610000,3.67950000,4.00058087,0,0.6620
510050.SH,20240417,2.47390000,3.71240000,4.04604759,0,0.6620
510050.SH,20240418,2.47950000,3.71900000,4.05520636,0,0.6620
510050.SH,20240419,2.46460000,3.70140000,4.03083750,0,0.6620
510050.SH,20240422,2.45970000,3.69560000,4.02282358,0,0.6620
510050.SH,20240423,2.44840000,3.68220000,4.00434251,0,0.6620
510050.SH,20240424,2.45890000,3.69460000,4.02151519,0,0.6620
510050.SH,20240425,2.46650000,3.70360000,4.03394494,0,0.6620
510050.SH,20240426,2.49720000,3.74000000,4.08415459,0,0.6620
510050.SH,20240429,2.50980000,3.75490000,4.10476181,0,0.6620
510050.SH,20240430,2.49950000,3.74270000,4.08791623,0,0.6620
510050.SH,20240506,2.53110000,3.78010000,4.13959783,0,0.6620
510050.SH,20240507,2.53520000,3.78500000,4.14630335,0,0.6620
510050.SH,20240508,2.52120000,3.76840000,4.12340644,0,0.6620
510050.SH,20240509,2.53710000,3.78720000,4.14941079,0,0.6620
510050.SH,20240510,2.54390000,3.79530000,4.16053214,0,0.6620
510050.SH,20240513,2.54160000,3.79260000,4.15677051,0,0.6620
510050.SH,20240514,2.53170000,3.78080000,4.14057912,0,0.6620
510050.SH,20240515,2.51200000,3.75750000,4.10835990,0,0.6620
510050.SH,20240516,2.52420000,3.77200000,4.12831292,0,0.6620
510050.SH,20240517,2.55920000,3.81340000,4.18555520,0,0.6620
510050.SH,20240520,2.56800000,3.82380000,4.19994754,0,0.6620
510050.SH,20240521,2.56020000,3.81460000,4.18719069,0,0.6620
510050.SH,20240522,2.56410000,3.81920000,4.19356911,0,0.6620
510050.SH,20240523,2.53540000,3.78520000,4.14663045,0,0.6620
510050.SH,20240524,2.50870000,3.75360000,4.10296277,0,0.6620
510050.SH,20240527,2.53200000,3.78120000,4.14106977,0,0.6620
510050.SH,20240528,2.52440000,3.77220000,4.12864002,0,0.6620
510050.SH,20240529,2.52740000,3.77570000,4.13354650,0,0.6620
510050.SH,20240530,2.50770000,3.75240000,4.10132728,0,0.6620
510050.SH,20240531,2.49600000,3.73860000,4.08219200,0,0.6620
510050.SH,20240603,2.50270000,3.74650000,4.09314981,0,0.6620
510050.SH,20240604,2.51720000,3.76370000,4.11686446,0,0.6620
510050.SH,20240605,2.50470000,3.74890000,4.09642079,0,0.6620
510050.SH,20240606,2.50440000,3.74850000,4.09593015,0,0.6620
510050.SH,20240607,2.49660000,3.73930000,4.08317330,0,0.6620
510050.SH,20240611,2.46330000,3.69990000,4.02871136,0,0.6620
510050.SH,20240612,2.46350000,3.70010000,4.02903846,0,0.6620
510050.SH,20240613,2.45210000,3.68660000,4.01039383,0,0.6620
510050.SH,20240614,2.46760000,3.70490000,4.03574398,0,0.6620
510050.SH,20240617,2.45620000,3.69150000,4.01709936,0,0.6620
510050.SH,20240618,2.45430000,3.68920000,4.01399192,0,0.6620
510050.SH,20240619,2.45810000,3.69370000,4.02020679,0,0.6620
510050.SH,20240620,2.45170000,3.68610000,4.00973963,0,0.6620
510050.SH,20240621,2.44180000,3.67440000,3.99354825,0,0.6620
510050.SH,20240624,2.44650000,3.68000000,4.00123507,0,0.6620
510050.SH,20240625,2.43640000,3.66800000,3.98471658,0,0.6620
510050.SH,20240626,2.44210000,3.67480000,3.99403890,0,0.6620
510050.SH,20240627,2.43380000,3.66490000,3.98046430,0,0.6620
510050.SH,20240628,2.44210000,3.67480000,3.99403890,0,0.6620
510050.SH,20240630,2.44200000,3.67460000,3.99387535,0,0.6620
510050.SH,20240701,2.45270000,3.68730000,4.01137513,0,0.6620
510050.SH,20240702,2.46410000,3.70080000,4.03001976,0,0.6620
510050.SH,20240703,2.46220000,3.69860000,4.02691232,0,0.6620
510050.SH,20240704,2.45540000,3.69050000,4.01579096,0,0.6620
510050.SH,20240705,2.43370000,3.66480000,3.98030075,0,0.6620
510050.SH,20240708,2.42160000,3.65050000,3.96051128,0,0.6620
510050.SH,20240709,2.44510000,3.67830000,3.99894538,0,0.6620
510050.SH,20240710,2.44090000,3.67330000,3.99207630,0,0.6620
510050.SH,20240711,2.46580000,3.70280000,4.03280009,0,0.6620
510050.SH,20240712,2.48380000,3.72410000,4.06223898,0,0.6620
510050.SH,20240715,2.49210000,3.73400000,4.07581358,0,0.6620
510050.SH,20240716,2.50180000,3.74540000,4.09167786,0,0.6620
510050.SH,20240717,2.51190000,3.75740000,4.10819635,0,0.6620
510050.SH,20240718,2.52370000,3.77140000,4.12749517,0,0.6620
510050.SH,20240719,2.54050000,3.79130000,4.15497147,0,0.6620
510050.SH,20240722,2.51560000,3.76180000,4.11424768,0,0.6620
510050.SH,20240723,2.47880000,3.71820000,4.05406151,0,0.6620
510050.SH,20240724,2.47260000,3.71090000,4.04392145,0,0.6620
510050.SH,20240725,2.45060000,3.68480000,4.00794059,0,0.6620
510050.SH,20240726,2.44220000,3.67490000,3.99420245,0,0.6620
510050.SH,20240729,2.43510000,3.66650000,3.98259044,0,0.6620
510050.SH,20240730,2.42240000,3.65140000,3.96181967,0,0.6620
510050.SH,20240731,2.46410000,3.70080000,4.03001976,0,0.6620
510050.SH,20240801,2.44850000,3.68230000,4.00450606,0,0.6620
510050.SH,20240802,2.43110000,3.66170000,3.97604847,0,0.6620
510050.SH,20240805,2.41570000,3.64350000,3.95086187,0,0.6620
510050.SH,20240806,2.39920000,3.62400000,3.92387622,0,0.6620
510050.SH,20240807,2.40050000,3.62550000,3.92600236,0,0.6620
510050.SH,20240808,2.40670000,3.63290000,3.93614242,0,0.6620
510050.SH,20240809,2.40490000,3.63070000,3.93319853,0,0.6620
510050.SH,20240812,2.40360000,3.62920000,3.93107239,0,0.6620
510050.SH,20240813,2.40430000,3.63000000,3.93221724,0,0.6620
510050.SH,20240814,2.39240000,3.61590000,3.91275486,0,0.6620
510050.SH,20240815,2.42310000,3.65230000,3.96296452,0,0.6620
510050.SH,20240816,2.43430000,3.66550000,3.98128205,0,0.6620
510050.SH,20240819,2.44660000,3.68010000,4.00139862,0,0.6620
510050.SH,20240820,2.43570000,3.66720000,3.98357174,0,0.6620
510050.SH,20240821,2.42790000,3.65790000,3.97081489,0,0.6620
510050.SH,20240822,2.42990000,3.66030000,3.97408587,0,0.6620
510050.SH,20240823,2.44460000,3.67770000,3.99812763,0,0.6620
510050.SH,20240826,2.44290000,3.67570000,3.99534729,0,0.6620
510050.SH,20240827,2.44100000,3.67350000,3.99223985,0,0.6620
510050.SH,20240828,2.42600000,3.65570000,3.96770745,0,0.6620
510050.SH,20240829,2.40700000,3.63320000,3.93663307,0,0.6620
510050.SH,20240830,2.42540000,3.65500000,3.96672615,0,0.6620
510050.SH,20240902,2.38920000,3.61210000,3.90752129,0,0.6620
510050.SH,20240903,2.38000000,3.60120000,3.89247474,0,0.6620
510050.SH,20240904,2.35990000,3.57740000,3.85960132,0,0.6620
510050.SH,20240905,2.36360000,3.58180000,3.86565265,0,0.6620
510050.SH,20240906,2.35170000,3.56770000,3.84619028,0,0.6620
510050.SH,20240909,2.31970000,3.52990000,3.79385448,0,0.6620
510050.SH,20240910,2.32250000,3.53320000,3.79843386,0,0.6620
510050.SH,20240911,2.30790000,3.51590000,3.77455566,0,0.6620
510050.SH,20240912,2.29630000,3.50220000,3.75558393,0,0.6620
510050.SH,20240913,2.29320000,3.49850000,3.75051390,0,0.6620
510050.SH,20240918,2.30620000,3.51390000,3.77177532,0,0.6620
510050.SH,20240919,2.31860000,3.52860000,3.79205544,0,0.6620
510050.SH,20240920,2.32200000,3.53260000,3.79761612,0,0.6620
510050.SH,20240923,2.33210000,3.54450000,3.81413460,0,0.6620
510050.SH,20240924,2.44540000,3.67870000,3.99943602,0,0.6620
510050.SH,20240925,2.48100000,3.72080000,4.05765960,0,0.6620
510050.SH,20240926,2.59700000,3.85810000,4.24737685,0,0.6620
510050.SH,20240927,2.67430000,3.94960000,4.37380051,0,0.6620
510050.SH,20240930,2.86660000,4.17730000,4.68830593,0,0.6620
510050.SH,20241008,2.96570000,4.29460000,4.85038334,0,0.6620
510050.SH,20241009,2.78620000,4.08210000,4.55681224,0,0.6620
510050.SH,20241010,2.84760000,4.15480000,4.65723155,0,0.6620
510050.SH,20241011,2.78600000,4.08190000,4.55648514,0,0.6620
510050.SH,20241014,2.83030000,4.13430000,4.62893751,0,0.6620
510050.SH,20241015,2.76010000,4.05120000,4.51412586,0,0.6620
510050.SH,20241016,2.75450000,4.04460000,4.50496709,0,0.6620
510050.SH,20241017,2.71340000,3.99590000,4.43774831,0,0.6620
510050.SH,20241018,2.79170000,4.08860000,4.56580746,0,0.6620
510050.SH,20241021,2.79000000,4.08660000,4.56302712,0,0.6620
510050.SH,20241022,2.80210000,4.10090000,4.58281659,0,0.6620
510050.SH,20241023,2.81830000,4.12010000,4.60931158,0,0.6620
510050.SH,20241024,2.78980000,4.08640000,4.56270002,0,0.6620
510050.SH,20241025,2.79260000,4.08970000,4.56727940,0,0.6620
510050.SH,20241028,2.79540000,4.09300000,4.57185878,0,0.6620
510050.SH,20241029,2.77650000,4.07060000,4.54094795,0,0.6620
510050.SH,20241030,2.74260000,4.03050000,4.48550472,0,0.6620
510050.SH,20241031,2.74090000,4.02850000,4.48272438,0,0.6620
510050.SH,20241101,2.76000000,4.05110000,4.51396231,0,0.6620
510050.SH,20241104,2.78470000,4.08030000,4.55435900,0,0.6620
510050.SH,20241105,2.83870000,4.14430000,4.64267565,0,0.6620
510050.SH,20241106,2.81690000,4.11850000,4.60702189,0,0.6620
510050.SH,20241107,2.91160000,4.23060000,4.76190314,0,0.6620
510050.SH,20241108,2.87810000,4.19090000,4.70711410,0,0.6620
510050.SH,20241111,2.86550000,4.17600000,4.68650688,0,0.6620
510050.SH,20241112,2.82240000,4.12500000,4.61601711,0,0.6620
510050.SH,20241113,2.83920000,4.14490000,4.64349340,0,0.6620
510050.SH,20241114,2.81420000,4.11530000,4.60260606,0,0.6620
510050.SH,20241115,2.78030000,4.07510000,4.54716283,0,0.6620
510050.SH,20241118,2.78690000,4.08290000,4.55795709,0,0.6620
510050.SH,20241119,2.77920000,4.07380000,4.54536379,0,0.6620
510050.SH,20241120,2.78450000,4.08010000,4.55403190,0,0.6620
510050.SH,20241121,2.78920000,4.08570000,4.56171872,0,0.6620
510050.SH,20241122,2.70720000,3.98860000,4.42760825,0,0.6620
510050.SH,20241125,2.68640000,3.96400000,4.39358998,0,0.6620
510050.SH,20241126,2.69770000,3.97740000,4.41207106,0,0.6620
510050.SH,20241127,2.73180000,4.01770000,4.46784139,0,0.6620
510050.SH,20241128,2.71570000,3.99870000,4.44150994,0,0.6620
510050.SH,20241129,2.73110000,4.01690000,4.46669654,0,0.6620
510050.SH,20241202,2.69030000,4.03370000,4.49039786,1,0.7170
510050.SH,20241203,2.70450000,4.05050000,4.51409918,0,0.7170
510050.SH,20241204,2.70040000,4.04570000,4.50725584,0,0.7170
510050.SH,20241205,2.68720000,4.03000000,4.48522363,0,0.7170
510050.SH,20241206,2.71740000,4.06580000,4.53563066,0,0.7170
510050.SH,20241209,2.72020000,4.06910000,4.54030415,0,0.7170
510050.SH,20241210,2.74100000,4.09370000,4.57502157,0,0.7170
510050.SH,20241211,2.72810000,4.07850000,4.55349010,0,0.7170
510050.SH,20241212,2.75640000,4.11200000,4.60072582,0,0.7170
510050.SH,20241213,2.68550000,4.02800000,4.48238615,0,0.7170
510050.SH,20241216,2.68830000,4.03130000,4.48705965,0,0.7170
510050.SH,20241217,2.69940000,4.04450000,4.50558673,0,0.7170
510050.SH,20241218,2.71860000,4.06720000,4.53763358,0,0.7170
510050.SH,20241219,2.70900000,4.05580000,4.52161016,0,0.7170
510050.SH,20241220,2.70140000,4.04680000,4.50892495,0,0.7170
510050.SH,20241223,2.72450000,4.07420000,4.54748131,0,0.7170
510050.SH,20241224,2.75610000,4.11160000,4.60022509,0,0.7170
510050.SH,20241225,2.76410000,4.12110000,4.61357794,0,0.7170
510050.SH,20241226,2.75650000,4.11210000,4.60089273,0,0.7170
510050.SH,20241227,2.75560000,4.11100000,4.59939053,0,0.7170
510050.SH,20241230,2.77290000,4.13150000,4.62826608,0,0.7170
510050.SH,20241231,2.73820000,4.09040000,4.57034808,0,0.7170
510050.SH,20250102,2.66210000,4.00030000,4.44332905,0,0.7170
510050.SH,20250103,2.63850000,3.97240000,4.40393813,0,0.7170
510050.SH,20250106,2.63100000,3.96350000,4.39141983,0,0.7170
510050.SH,20250107,2.64710000,3.98260000,4.41829245,0,0.7170
510050.SH,20250108,2.65250000,3.98900000,4.42730563,0,0.7170
510050.SH,20250109,2.63420000,3.96730000,4.39676097,0,0.7170
510050.SH,20250110,2.61450000,3.94400000,4.36387957,0,0.7170
510050.SH,20250113,2.60730000,3.93540000,4.35186200,0,0.7170
510050.SH,20250114,2.65380000,3.99050000,4.42947547,0,0.7170
510050.SH,20250115,2.64630000,3.98160000,4.41695717,0,0.7170
510050.SH,20250116,2.63460000,3.96780000,4.39742862,0,0.7170
510050.SH,20250117,2.63710000,3.97070000,4.40160138,0,0.7170
510050.SH,20250120,2.64370000,3.97850000,4.41261749,0,0.7170
510050.SH,20250121,2.63940000,3.97340000,4.40544033,0,0.7170
510050.SH,20250122,2.60510000,3.93280000,4.34818997,0,0.7170
510050.SH,20250123,2.62250000,3.95340000,4.37723243,0,0.7170
510050.SH,20250124,2.63720000,3.97080000,4.40176829,0,0.7170
510050.SH,20250127,2.64170000,3.97620000,4.40927928,0,0.7170
510050.SH,20250205,2.61940000,3.94980000,4.37205819,0,0.7170
510050.SH,20250206,2.63830000,3.97210000,4.40360431,0,0.7170
510050.SH,20250207,2.66650000,4.00550000,4.45067312,0,0.7170
510050.SH,20250210,2.67980000,4.02130000,4.47287224,0,0.7170
510050.SH,20250211,2.67280000,4.01300000,4.46118849,0,0.7170
510050.SH,20250212,2.69910000,4.04410000,4.50508600,0,0.7170
510050.SH,20250213,2.70030000,4.04550000,4.50708893,0,0.7170
510050.SH,20250214,2.72030000,4.06920000,4.54047106,0,0.7170
510050.SH,20250217,2.72390000,4.07350000,4.54647985,0,0.7170
510050.SH,20250218,2.71030000,4.05740000,4.52378000,0,0.7170
510050.SH,20250219,2.72300000,4.07240000,4.54497765,0,0.7170
510050.SH,20250220,2.70720000,4.05370000,4.51860577,0,0.7170
510050.SH,20250221,2.74210000,4.09500000,4.57685759,0,0.7170
510050.SH,20250224,2.73360000,4.08500000,4.56267018,0,0.7170
510050.SH,20250225,2.70210000,4.04770000,4.51009332,0,0.7170
510050.SH,20250226,2.72600000,4.07600000,4.54998497,0,0.7170
510050.SH,20250227,2.73870000,4.09100000,4.57118263,0,0.7170
510050.SH,20250228,2.69770000,4.04250000,4.50274925,0,0.7170
510050.SH,20250303,2.68690000,4.02970000,4.48472290,0,0.7170
510050.SH,20250304,2.67940000,4.02080000,4.47220460,0,0.7170
510050.SH,20250305,2.70010000,4.04530000,4.50675511,0,0.7170
510050.SH,20250306,2.74360000,4.09680000,4.57936125,0,0.7170
510050.SH,20250307,2.74160000,4.09440000,4.57602304,0,0.7170
510050.SH,20250310,2.72800000,4.07830000,4.55332319,0,0.7170
510050.SH,20250311,2.74160000,4.09440000,4.57602304,0,0.7170
510050.SH,20250312,2.72820000,4.07860000,4.55365701,0,0.7170
510050.SH,20250313,2.72360000,4.07310000,4.54597912,0,0.7170
510050.SH,20250314,2.80130000,4.16510000,4.67566871,0,0.7170
510050.SH,20250317,2.79860000,4.16190000,4.67116212,0,0.7170
510050.SH,20250318,2.80050000,4.16420000,4.67433343,0,0.7170
510050.SH,20250319,2.80790000,4.17290000,4.68668482,0,0.7170
510050.SH,20250320,2.77840000,4.13800000,4.63744617,0,0.7170
510050.SH,20250321,2.73460000,4.08610000,4.56433929,0,0.7170
510050.SH,20250324,2.75290000,4.10780000,4.59488394,0,0.7170
510050.SH,20250325,2.75150000,4.10620000,4.59254720,0,0.7170
510050.SH,20250326,2.73660000,4.08850000,4.56767750,0,0.7170
510050.SH,20250327,2.75040000,4.10480000,4.59071118,0,0.7170
510050.SH,20250328,2.73910000,4.09150000,4.57185027,0,0.7170
510050.SH,20250331,2.72460000,4.07430000,4.54764822,0,0.7170
510050.SH,20250401,2.72160000,4.07080000,4.54264090,0,0.7170
510050.SH,20250402,2.71740000,4.06580000,4.53563066,0,0.7170
510050.SH,20250403,2.72110000,4.07020000,4.54180635,0,0.7170
510050.SH,20250407,2.57170000,3.89330000,4.29244180,0,0.7170
510050.SH,20250408,2.63060000,3.96300000,4.39075219,0,0.7170
510050.SH,20250409,2.65420000,3.99100000,4.43014311,0,0.7170
510050.SH,20250410,2.67000000,4.00970000,4.45651500,0,0.7170
510050.SH,20250411,2.67720000,4.01820000,4.46853256,0,0.7170
510050.SH,20250414,2.68600000,4.02860000,4.48322070,0,0.7170
510050.SH,20250415,2.69250000,4.03630000,4.49406990,0,0.7170
510050.SH,20250416,2.71670000,4.06500000,4.53446228,0,0.7170
510050.SH,20250417,2.71840000,4.06700000,4.53729976,0,0.7170
510050.SH,20250418,2.71760000,4.06600000,4.53596448,0,0.7170
510050.SH,20250421,2.71280000,4.06030000,4.52795276,0,0.7170
510050.SH,20250422,2.71660000,4.06480000,4.53429537,0,0.7170
510050.SH,20250423,2.70870000,4.05550000,4.52110943,0,0.7170
510050.SH,20250424,2.71530000,4.06330000,4.53212553,0,0.7170
510050.SH,20250425,2.70950000,4.05640000,4.52244471,0,0.7170
510050.SH,20250428,2.71190000,4.05930000,4.52645057,0,0.7170
510050.SH,20250429,2.70600000,4.05230000,4.51660284,0,0.7170
510050.SH,20250430,2.69380000,4.03780000,4.49623974,0,0.7170
510050.SH,20250506,2.70860000,4.05540000,4.52094252,0,0.7170
510050.SH,20250507,2.73200000,4.08310000,4.55999961,0,0.7170
510050.SH,20250508,2.74120000,4.09400000,4.57535540,0,0.7170
510050.SH,20250509,2.74570000,4.09930000,4.58286638,0,0.7170
510050.SH,20250512,2.76470000,4.12180000,4.61457940,0,0.7170
510050.SH,20250513,2.77050000,4.12860000,4.62426022,0,0.7170
510050.SH,20250514,2.81720000,4.18390000,4.70220751,0,0.7170
510050.SH,20250515,2.80350000,4.16770000,4.67934075,0,0.7170
510050.SH,20250516,2.77920000,4.13890000,4.63878145,0,0.7170
510050.SH,20250519,2.76740000,4.12500000,4.61908599,0,0.7170
510050.SH,20250520,2.77920000,4.13890000,4.63878145,0,0.7170
510050.SH,20250521,2.79240000,4.15460000,4.66081366,0,0.7170
510050.SH,20250522,2.79770000,4.16080000,4.66965993,0,0.7170
510050.SH,20250523,2.77580000,4.13490000,4.63310649,0,0.7170
510050.SH,20250526,2.76300000,4.11980000,4.61174192,0,0.7170
510050.SH,20250527,2.74850000,4.10260000,4.58753987,0,0.7170
510050.SH,20250528,2.74620000,4.09990000,4.58370093,0,0.7170
510050.SH,20250529,2.75420000,4.10930000,4.59705378,0,0.7170
510050.SH,20250530,2.74220000,4.09510000,4.57702450,0,0.7170
